kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
塩,エン,エン,しお,,しお,しお,◆海水などに含まれる苦く辛い成分が結晶化したもの、土中の塩分が結晶化した天然のものは「鹵」◆五味(甘・酸・鹹・苦・辛)の一つ,土ノ丿一𠂉口皿塩,土,10塩-土,33,3,10,13,yan,yan2,y,an2,2,-n,0,none,1,"[{""word"": ""塩"", ""kana"": ""しお""}]",以,喉,次濁,鹽,咸,,,平,0,,"[{""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""鹽"", ""rhyme_category"": ""咸"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
塵,チン,チン|ジン,ちり|ごみ,,ごみ,ごみ,◆ちり、風などによって宙に舞い上がる細かい土や砂など、「塵埃(ジンアイ)」、同「埃」「𪋻」「𡒲」「𦧄」「𡐪」◆ものに纏わり付く穢(けが)れ、汚(よご)れ、穢れた、不浄(フジョウ)な◆さまざまな柵(しがらみ、纏わり付いて行いや考えを妨げようとするものやこと)から逃(のが)れられない世、俗世、世俗◆10の-9乗 ◆[日]ごみ、役に立たないもの、使わなくなって捨てるもの,广コノ丿ヒ𠤎匕２比鹿土塵,土,鹿,33,3,11,14,chen,chen2,ch,en2,2,-n,0,none,1,"[{""word"": ""塵/芥"", ""kana"": ""ごみ""}]",澄,舌,全濁,眞,臻,,開,平,0,,"[{""initial"": ""澄"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""澄"", ""rhyme"": ""眞"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""澄"", ""rhyme"": ""眞"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
増,ゾウ,ゾウ|ソウ,ふ・える|ふ・やす|ま・す,,ふ・える|ふ・やす,ふえる,◆同質のものが積み重(かさ)なる、また繰り返される、同「曾」「層」◆付け加わる、大きくなる、多くなる,土ソ丷田日曰曽増,土,曽,33,3,11,14,zeng,zeng1,z,eng1,1,-ng,0,none,1,"[{""word"": ""増える"", ""kana"": ""ふえる""}]",精,齒,全清,登,曾,,開,平,0,,"[{""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""登"", ""rhyme_category"": ""曾"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""登"", ""rhyme_category"": ""曾"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
壁,ヘキ,ヘキ|ヒャク,かべ,,かべ,かべ,◆敷地と外部・部屋と部屋などを仕切るための直立した平板状の固定式の遮蔽物(シャヘツブツ)◆敵や風などを遮(さえぎ)る構築物◆内(手前、こちら)と外(向こう、あちら)を隔てる仕切り◆行く手を遮(さえぎ)る障害物◆二十八宿北方玄武ゲンブの一つ ,コノ丿尸口𡰪立十干辛辟土壁,土,辟,33,3,13,16,bi,bi4,b,i4,4,none,1,-k,1,"[{""word"": ""壁"", ""kana"": ""かべ""}]",幫,脣,全清,青,梗,,,入,1,ク,"[{""initial"": ""幫"", ""initial_category"": ""脣"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""青"", ""rhyme_category"": ""梗"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
壊,カイ,カイ|エ,こわ・れる|こわ・す,,こわ・れる|こわ・す,こわす|こわれる,◆毀(こぼ)れる、崩れる、損(そこ)なう、破れる、欠ける、潰(つぶ)れる、元来(ガンライ)の或いは本来の形や状態でなくなる,土十四罒亠ノ丿２レ𧘇衣壊,土,13壊-土,33,3,13,16,huai,huai4,h,uai4,4,none,0,none,2,"[{""word"": ""壊す"", ""kana"": ""こわす""}, {""word"": ""壊れる"", ""kana"": ""こわれる""}]",見,牙,全清,皆,蟹,,合,去,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""皆"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""皆"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""通用"", ""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""皆"", ""tone"": ""去"", ""grade"": null, ""openness"": ""合""}","{""initial"": ""匣"", ""rhyme"": ""皆"", ""tone"": ""去"", ""grade"": null, ""openness"": ""合""}",1
士,シ,シ|ジ,,シ,,かんごし,◆男(おとこ)、男子◆実務を担(にな)う下級の役人、またその官職名◆学徳や知能に秀(ひい)でた人、有能な人◆兵(つわもの)、「兵士(ヘイシ)」「士卒(シソツ)」「兵卒(ヘイソツ)」◆さむらい、部首名¶周代(前11世紀～前771年)では諸侯(国王に諸国の領有が認められた者、国王の臣下)の家臣の位階が「大夫」と「士」に決められ、「士」は実務を担う下級の役人を指した、周代後期になると才能・知識のある在野の人が「士」として取り立てられるようになり、更に秦代・漢代になると「士」はその能力から政治的にも大きな力を持つようになって、次第に貴族階級に加えられるようになった,土士,士,,34,3,0,3,shi,shi4,sh,i4,4,none,1,-k,1,"[{""word"": ""看護士"", ""kana"": ""かんごし""}]",崇,齒,全濁,之,止,,,上,0,,"[{""initial"": ""崇"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""上"", ""grade"": null, ""openness"": null}","{""initial"": ""崇"", ""rhyme"": ""之"", ""tone"": ""上"", ""grade"": null, ""openness"": null}",1
声,セイ,セイ|ショウ,こえ|こわ,,こえ,おおごえ|こえ,◆磬(ケイ、石また玉製の打楽器)、またその音◆人や動物が口から発する音、一般には高低強弱などの抑揚がある音が連続し全体として意味を持つものを指す、意味をなさないものを「音」◆音を出して意思を伝える◆耳に届いて来る評判◆漢字の読みの最初の子音、「声母(セイボ)」「頭子音(トウシイン)」、「聲」の読み[shēng]の[sh]を「声」、[ēng]を「韻母(インボ)」、[ē]の上の記号は「声調(セイチョウ、アクセントaccent)」という¶「声」は「聲」の省画字,土士コノ丿𠃜声,士,𠃜,34,3,4,7,sheng,sheng1,sh,eng1,1,-ng,0,none,2,"[{""word"": ""声"", ""kana"": ""こえ""}, {""word"": ""大声"", ""kana"": ""おおごえ""}]",書,齒,全清,清,梗,,開,平,0,,"[{""initial"": ""書"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""清"", ""rhyme_category"": ""梗"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""書"", ""rhyme"": ""清"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""書"", ""rhyme"": ""清"", ""tone"": ""平"", ""grade"": null, ""openness"": ""開""}",1
売,バイ,バイ|メ|マイ,う・る,バイ,う・る,うりば|うる|うれる|ばいてん,◆相手が欲しいと思っているものを渡して金銭(対価)を得る、金銭(対価)を渡して欲しいものを得るのは「買」,土士ワ冖ノ丿Ｌ乚儿㓁売,士,㓁,34,3,4,7,mai,mai4,m,ai4,4,none,0,none,4,"[{""word"": ""売り場"", ""kana"": ""うりば""}, {""word"": ""売る"", ""kana"": ""うる""}, {""word"": ""売店"", ""kana"": ""ばいてん""}, {""word"": ""売れる"", ""kana"": ""うれる""}]",明,脣,次濁,佳,蟹,,,去,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""佳"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""佳"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""佳"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
変,ヘン,ヘン,か・える|か・わる,ヘン,か・える|か・わる,かえる|かわり|かわる|たいへん|へん|へんか,◆これまでとは違ったものになる、また改まる、これまでとは違ったものにする、また改める、まだ元の様子が分かる程度の変化・全体の中の一部だけの変化を指し、全く別のものに変化するのは「化」◆これまでと違う、いつもと違う、おかしい、またその状態、またそのような出来事¶日本や韓国独自の字形、中国では使われていないようである,亠ノ丿Ｉ｜丨亣ハ亦ヌ又夊夂変,夂,亦,35,3,5,8,bian,bian4,b,ian4,4,-n,0,none,6,"[{""word"": ""大変"", ""kana"": ""たいへん""}, {""word"": ""変える"", ""kana"": ""かえる""}, {""word"": ""変わり"", ""kana"": ""かわり""}, {""word"": ""変わる"", ""kana"": ""かわる""}, {""word"": ""変"", ""kana"": ""へん""}, {""word"": ""変化"", ""kana"": ""へんか""}]",,,,,,,,,0,,,0,,,,,0
夏,カ,カ|ゲ,なつ,,なつ,なつ|なつやすみ,◆多くの異民族の中心にあって栄えた国、中国、また中国の人◆大きくものを覆(おお)うさま、盛んなさま◆現河南省西部・山西省南部周辺の黄河流域一帯を支配したとされる古国名、前21世紀～前17世紀 ◆晋シン代(265年～420年)の古国名、別名「大夏」、407年～431年 ◆宋ソウ代(960年～1279年)の古国名、別名「西夏」、1038年～1227年 ◆四季(春・夏・秋・冬)の第二、陰暦(農暦或いは旧暦ともいう)の四月～六月(新暦では六月～八月),一目自𦣻目ノ又夊夂𡕥夏,夂,𦣻,35,3,7,10,xia,xia4,x,ia4,4,none,0,none,2,"[{""word"": ""夏"", ""kana"": ""なつ""}, {""word"": ""夏休み"", ""kana"": ""なつやすみ""}]",匣,喉,全濁,麻,假,二,開,上,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""麻"", ""tone"": ""上"", ""grade"": ""二"", ""openness"": ""開""}","{""initial"": ""匣"", ""rhyme"": ""麻"", ""tone"": ""上"", ""grade"": ""二"", ""openness"": ""開""}",1
夕,セキ,セキ|ジャク,ゆう|ゆう・べ,,ゆう|ゆう・べ,ゆうがた|ゆうはん,◆陽が沈み始める頃、日没の頃、日暮れ、傍晚(ボウバン、晚が間近の頃)、陽が沈み切った頃を「晩」◆夜、同「昔」◆「七夕(シチセキ、たなばた)」、陰暦七月七日の夜◆ゆう、ゆうべ、部首名,タ夕,夕,,36,3,0,3,xi,xi1,x,i1,1,none,1,-k,2,"[{""word"": ""夕方"", ""kana"": ""ゆうがた""}, {""word"": ""夕飯"", ""kana"": ""ゆうはん""}]",邪,齒,全濁,清,梗,,開,入,1,ク,"[{""initial"": ""邪"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""清"", ""rhyme_category"": ""梗"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""邪"", ""rhyme"": ""清"", ""tone"": ""入"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""邪"", ""rhyme"": ""清"", ""tone"": ""入"", ""grade"": null, ""openness"": ""開""}",1
外,ガイ,ガイ|ゲ|ウイ,そと|ほか|はず・れる|はず・す,ガイ,そと|ほか,いがい|かいがい|がいこく|がいこくご|がいこくじん|がいしゅつ|がいらいご|こうがい|こくがい|そと|そのほか|ほか|～いがい,◆そと、範囲・領域・組織や区切り・境界の内(内側、内部)から出たもの、表に出ている(表に面している)もの、見えるところにあるもの、またそのようなところ、逆は「内」◆ほか、他(ほか)、別のもの、別のところ◆はず・れる、ある一定の範囲に含まれない、基準となるものや本来の位置から逸(そ)れる◆自分の家族以外の親族、「外父(ガイフ、妻の父)」「外家(ガイカ、母や妻の実家)」◆[日]はず・す、一部を取る、また除(のぞ)く,タ夕ト卜外,夕,卜,36,3,2,5,wai,wai4,w,ai4,4,none,0,none,13,"[{""word"": ""～以外"", ""kana"": ""～いがい""}, {""word"": ""海外"", ""kana"": ""かいがい""}, {""word"": ""外国"", ""kana"": ""がいこく""}, {""word"": ""外国語"", ""kana"": ""がいこくご""}, {""word"": ""外国人"", ""kana"": ""がいこくじん""}, {""word"": ""外出"", ""kana"": ""がいしゅつ""}, {""word"": ""外"", ""kana"": ""そと""}, {""word"": ""他/外"", ""kana"": ""ほか""}, {""word"": ""以外"", ""kana"": ""いがい""}, {""word"": ""外来語"", ""kana"": ""がいらいご""}]",疑,牙,次濁,泰,蟹,,合,去,0,,"[{""initial"": ""疑"", ""initial_category"": ""牙"", ""voicing"": ""次濁"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""泰"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
多,タ,タ,おお・い,タ,おお・い,おおい|おおく|たぶん,◆数や度量(ドリョウ、ものの多少・軽重・長短・高低・深浅・強弱など)が、あるべき(必要とする)数や度量より大きい、また余りある、またそれを超えている、少ないのは「少」「寡」◆何層にもなる、何度も繰り返される,タ夕２多,夕,夕,36,3,3,6,duo,duo1,d,uo1,1,none,1,-k,3,"[{""word"": ""多い"", ""kana"": ""おおい""}, {""word"": ""多く"", ""kana"": ""おおく""}, {""word"": ""多分"", ""kana"": ""たぶん""}]",端,舌,全清,歌,果,一,開,平,0,,"[{""initial"": ""端"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": ""一"", ""rhyme"": ""歌"", ""rhyme_category"": ""果"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
夜,ヤ,ヤ,よ|よる,ヤ,よ|よる,こんや|ゆうべ|よなか|よる,◆日没から日の出までの間、陽が沈んで暗い時間帯、日中は「昼」,亠イ亻ノ又夊夂タ夕夜,夕,,36,3,5,8,ye,ye4,y,e4,4,none,1,-k,4,"[{""word"": ""昨夜/さくや"", ""kana"": ""ゆうべ""}, {""word"": ""夜"", ""kana"": ""よる""}, {""word"": ""今夜"", ""kana"": ""こんや""}, {""word"": ""夜中"", ""kana"": ""よなか""}]",以,喉,次濁,麻,假,三,開,去,0,,"[{""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": ""三"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
夢,ボウ,ボウ|ム,ゆめ,,ゆめ,ゆめ,◆睡眠中に見る幻覚・幻像、またそれを見る、同「㝱」、「【周禮:卷第五:春官宗伯:占夢】以日月星辰占六夢之吉凶(…)一曰正夢(無所感動平安自夢)二曰噩夢(杜子春云噩當為驚愕之愕謂驚愕而夢)三曰思夢(覺時所思念之而夢)四曰寤夢(覺時道之而夢)五曰喜夢(喜{⿰言兊}而夢)六曰懼夢(恐懼而夢)」◆ぼんやりとしてるさま◆(現実のものとなるかどうか分からないが)実現させたいという思い、空想,サ十２艹艹艹四罒ワ冖タ夕夢,夕,11夢-夕,36,3,10,13,meng,meng4,m,eng4,4,-ng,0,none,1,"[{""word"": ""夢"", ""kana"": ""ゆめ""}]",明,脣,次濁,東,通,三,,平,0,,"[{""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": ""三"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""明"", ""initial_category"": ""脣"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": ""三"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""明"", ""rhyme"": ""東"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": null}","{""initial"": ""明"", ""rhyme"": ""東"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": null}",1
