kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
姉,シ,シ,あね,,あね,あね,◆同じ父母・父・母から生まれた自分よりも年上の女子、同「姐」、自分よりも年下の女子は「妹(バイ、いもうと)」◆(敬意を込めて)自分よりも年長の女性に対する呼称、文語で用いられ、口語では「姐」が用いられる,女亠巾市姉,女,市,38,3,5,8,zi,zi3,z,i3,3,none,0,none,1,"[{""word"": ""姉"", ""kana"": ""あね""}]",,,,,,,,,0,,,0,,,,,0
始,シ,シ,はじ・まる|はじ・め|はじ・める,,はじ・まる|はじ・め|はじ・める,はじまる|はじめて,◆それ以降続く物事の最初、出だし、「始」は「物事はまず～から始める、～から始まる」、「初」は「物事はまず初めに～する、～の初め」◆初めて、～の時に至ってやっと、同「初」,女ム厶口台始,女,台,38,3,5,8,shi,shi3,sh,i3,3,none,0,none,2,"[{""word"": ""始まる"", ""kana"": ""はじまる""}, {""word"": ""始めて/初めて"", ""kana"": ""はじめて""}]",書,齒,全清,之,止,,,上,0,,"[{""initial"": ""書"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
婆,ハ,ハ|バ,ばば,バ,,おばあさん,◆年老いた女性◆夫の母、また祖母(ソボ)◆「娑婆(サバ、シャバ)」◇耐え忍ぶべき世界、現世、梵語のsahāの音写◇[日]軍隊や牢獄などの束縛されている世界から見た自由な世界◆「婆娑(バサ)」、ひらひらと揺れ動くさま、また舞うさま,シ氵フ乛ノ丿ヌ又皮波女婆,女,波,38,3,8,11,po,po2,p,o2,2,none,0,none,1,"[{""word"": ""お婆さん"", ""kana"": ""おばあさん""}]",並,脣,全濁,歌,果,一,,平,0,,"[{""initial"": ""並"", ""initial_category"": ""脣"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": ""一"", ""rhyme"": ""歌"", ""rhyme_category"": ""果"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""並"", ""rhyme"": ""歌"", ""tone"": ""平"", ""grade"": ""一"", ""openness"": null}","{""initial"": ""並"", ""rhyme"": ""歌"", ""tone"": ""平"", ""grade"": ""一"", ""openness"": null}",1
婚,コン,コン,,コン,,けっこん,◆娶る(めとる、他家の女性を妻として迎える)、嫁ぐ(とつぐ、他家の男性のところに妻として入る)、夫婦になる、同「昏」、「女昏」は黄昏(たそがれ)時に嫁を迎えて婚礼を行ったことから、「【白虎通:卷四上:嫁娶】婚者昏時行禮故日婚」◆嫁(よめ、息子の結婚相手の女性)の実家、婿の実家は「姻」,女ノレ氏日昏婚,女,昏,38,3,8,11,hun,hun1,h,un1,1,-n,0,none,1,"[{""word"": ""結婚"", ""kana"": ""けっこん""}]",曉,喉,全清,魂,臻,,,平,0,,"[{""initial"": ""曉"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""魂"", ""rhyme_category"": ""臻"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
嫌,ケン,ケン|ゲン,いや|きら・う,,いや|きら・う,いや|きらい|だいきらい,◆好きでない、どこか意に沿わないところがある、同「慊」、「嫌悪(ケンオ)」◆何となく避けた方が良いような気がする、憚(はばか)る◆何かしら心に引っ掛る(ひっかかる)ものがある、疑わしい、同「慊」、「嫌疑(ケンギ)」,女ハ八ソ丷一䒑ヨ小木兼嫌,女,兼,38,3,10,13,xian,xian2,x,ian2,2,-n,0,none,3,"[{""word"": ""嫌"", ""kana"": ""いや""}, {""word"": ""嫌い"", ""kana"": ""きらい""}, {""word"": ""大嫌い"", ""kana"": ""だいきらい""}]",匣,喉,全濁,添,咸,,,平,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""添"", ""rhyme_category"": ""咸"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""添"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""匣"", ""rhyme"": ""添"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
子,シ,シ|ス,こ|ね,シ|ス,こ,いす|おかし|おこさん|おやこどん|こども|ぼうし|まいご|ギョーザ,◆母親から産まれるもの、古くは男女を問わず「子」といったが、現代中国では男の子(息子)を指す◆新しく産まれる(生まれる)ものの元となるもの、植物の種や実、動物の卵など◆元となるものから産まれる(生み出される)もの、利息(リソク)◆小さいものや道具など指す語、「匣子(コウシ、小箱)」「椅子(イス)」「帽子(ボウシ)」◆～人、～する人、「仙子(センシ、仙人、仙女)」「舟子(シュウシ、ふなびと、舟を操る人)」◆男性、男性に対する敬称・美称、あなた◆学徳に優(すぐ)れた人に対する敬称、「孔子(コウシ)」「孟子(モウシ)」「老子(ロウシ)」、いずれも「子」は先生の意◆五等の爵位(公・侯・伯・子・男)の第四位◆農暦11月(新暦で11月下旬～1月上旬頃)、陽気(ヨウキ、万物が動き出そうとする気)の頃、「【說文解字:子部:子】十一月陽气動萬物滋入以爲偁象形凡子之屬皆从子…」◆十二支の一番目、時刻では夜の十二時を中心とした二時間、方角では北、動物ではネズミ(鼠),子,子,,39,3,0,3,zi,zi,z,i,0,none,0,none,8,"[{""word"": ""椅子"", ""kana"": ""いす""}, {""word"": ""お菓子"", ""kana"": ""おかし""}, {""word"": ""お子さん"", ""kana"": ""おこさん""}, {""word"": ""親子丼"", ""kana"": ""おやこどん""}, {""word"": ""餃子"", ""kana"": ""ギョーザ""}, {""word"": ""子供"", ""kana"": ""こども""}, {""word"": ""帽子"", ""kana"": ""ぼうし""}, {""word"": ""迷子"", ""kana"": ""まいご""}]",精,齒,全清,之,止,,,上,0,,"[{""initial"": ""精"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
字,シ,シ|ジ,あざな|あざ,ジ,,かんじ|じびき|すうじ,◆子を生む、生まれた子を慈(いつく)しみ育てる、同「𡥜」◆あざな、成人時に名付ける本名以外の名、男子は二十歳で成人とし初めて冠を被り、女子は許嫁(キョカ、いいなずけ、親同士が結婚の約束をすること)を以て成人とし初めて笄(こうがい、髪に刺す簪の類)を刺し、字(あざな)が与えられた、同「𡥜」、「【禮記注疏(禮記正義):卷一:曲禮上】男女異長(…)男子二十冠而字(…)…女子許嫁笄而字(注以許嫁爲成人)…」◆言葉や音を表すための符号、古くは象形文字(ものの形を象った字、「宀」「子」もその一つ)や指事文字(形のないものを表す字、「一」「二」「上」「下」など)を「文」といい、それらを組み合わせたもの(「字」を例にとれば「宀」「子」)を「字」といった、後には「文」「字」の区別はなくなり「字」が用いられる、「【說文解字:序】…倉頡之初作書蓋依類象形故謂之文其後形聲相益即謂之字…」◆[日]あざ、町村の小区画,ウ宀子字,子,宀,39,3,3,6,zi,zi4,z,i4,4,none,1,-k,3,"[{""word"": ""漢字"", ""kana"": ""かんじ""}, {""word"": ""字引"", ""kana"": ""じびき""}, {""word"": ""数字"", ""kana"": ""すうじ""}]",從,齒,全濁,之,止,,,去,0,,"[{""initial"": ""從"", ""initial_category"": ""齒"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""之"", ""rhyme_category"": ""止"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""從"", ""rhyme"": ""之"", ""tone"": ""去"", ""grade"": null, ""openness"": null}","{""initial"": ""從"", ""rhyme"": ""之"", ""tone"": ""去"", ""grade"": null, ""openness"": null}",1
学,カク,カク|ガク,まな・ぶ,ガク,,がくせい|がっこう|こうとうがっこう|しょうがくせい|だいがく|だいがくせい|ちゅうがくせい|ちゅうがっこう|にゅうがくしき|りゅうがく|りゅうがくせい,◆(教えを受けながら、見て倣いながら)知識や技術などを身に付ける、習得する、またその内容、知識や技術などを授(さず)けることを「教」◆教えを受け知識や技術などを習得するために設けられた場所◆知識や技術などを習得した人、また習得しようと修練している人,ツ⺍ワ冖子学,子,05労-力,39,3,5,8,xue,xue2,x,ue2,2,none,1,-t,11,"[{""word"": ""学生"", ""kana"": ""がくせい""}, {""word"": ""学校"", ""kana"": ""がっこう""}, {""word"": ""高等学校"", ""kana"": ""こうとうがっこう""}, {""word"": ""小学生"", ""kana"": ""しょうがくせい""}, {""word"": ""大学"", ""kana"": ""だいがく""}, {""word"": ""大学生"", ""kana"": ""だいがくせい""}, {""word"": ""中学生"", ""kana"": ""ちゅうがくせい""}, {""word"": ""中学校"", ""kana"": ""ちゅうがっこう""}, {""word"": ""入学式"", ""kana"": ""にゅうがくしき""}, {""word"": ""留学"", ""kana"": ""りゅうがく""}]",匣,喉,全濁,江,江,,,入,1,ク,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""江"", ""rhyme_category"": ""江"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""江"", ""tone"": ""入"", ""grade"": null, ""openness"": null}","{""initial"": ""匣"", ""rhyme"": ""江"", ""tone"": ""入"", ""grade"": null, ""openness"": null}",1
安,アン,アン,やす・らぐ|やす・い|やす・んずる|いずく・んぞ|いずく・に,,やす・らぐ|やす・い|やす・んずる,やすい,◆心を乱すものも体を縛るものもなく穏(おだ)やかなさま、気に掛かるようなことがなくゆったりとしたさま◆揺(ゆ)らぎや乱れがないさま、落ち着くさま◆いずく・んぞ、どうして、どうして～なのか◆いずく・に、何処(どこ)に、「安在(アンザイ、何処?、何処にある?、何処に居る?)」◆[日]やす・い、値段に比べてものの価値が高い,ウ宀女安,宀,女,3a,3,3,6,an,an1,,an1,1,-n,0,none,1,"[{""word"": ""安い"", ""kana"": ""やすい""}]",影,喉,全清,寒,山,,開,平,0,,"[{""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
官,カン,カン,つかさ,カン,,けいかん,◆つかさ、役人、役所、またその役目や役職◆政府、朝廷、国家◆役人になる、公(おおやけ、政府、朝廷、国家)の職に就(つ)く◆生物体の独立した機能を持つ(耳・目・口・鼻などの)部分,ウ宀コ２㠯官,宀,㠯,3a,3,5,8,guan,guan1,g,uan1,1,-n,0,none,1,"[{""word"": ""警官"", ""kana"": ""けいかん""}]",見,牙,全清,寒,山,,合,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""寒"", ""rhyme_category"": ""山"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
定,テイ,テイ|ジョウ,さだ・まる|さだ・める|さだ・めて|さだ・か,テイ,,ていか,◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする、はっきりと決める、「制定(セイテイ)」「決定(ケッテイ)」◆決まり、決めたこと、決まっていること(もの)、「定型(テイケイ)」「定式(テイシキ、ジョウシキ)」◆さだ・めて、必ず、きっと◆さだ・か、はっきりしているさま、確かなさま,ウ宀一上止龰𤴓定,宀,,3a,3,5,8,ding,ding4,d,ing4,4,-ng,0,none,1,"[{""word"": ""定価"", ""kana"": ""ていか""}]",定,舌,全濁,青,梗,,開,去,0,,"[{""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""青"", ""rhyme_category"": ""梗"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""端"", ""initial_category"": ""舌"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""青"", ""rhyme_category"": ""梗"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""定"", ""rhyme"": ""青"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}","{""initial"": ""定"", ""rhyme"": ""青"", ""tone"": ""去"", ""grade"": null, ""openness"": ""開""}",1
客,カク,カク|キャク,,キャク,,おきゃくさん,◆他からやって来て他人の家・宿舎・旅館・店などに立ち寄る人、また身を寄せる人、主(あるじ)が自らの家などに受け入れた人、招いた人かどうかは問わない◆退く、過ぎ去る、「客歳(カクサイ、去年、昨年)」◆「主客(シュカク)」◇客を受け入れる主人と主人に受け入れられた客人◇主(シュ)となるものとそれに対するもの、他に作用を及ぼすものとその作用を受けるもの◇主賓(シュヒン)、主要な客人、「シュキャク」と読む◆「客家(カッカ、ハッカ)」、中国広東省・福建省・江西省などに住む民族の名、古く華北一帯に住んでいたが後に南下移住して来た漢族とされ、独特の言語や風習が今も残る、「客家」は「他から移って来た一族」の意、「カッカ」が標準の訓だが、客家語の訓「ハッカ」が今も使われる,ウ宀ノ又夊夂口各客,宀,各,3a,3,6,9,ke,ke4,k,e4,4,none,1,-k,1,"[{""word"": ""お客さん"", ""kana"": ""おきゃくさん""}]",溪,牙,次清,庚,梗,二,開,入,1,ク,"[{""initial"": ""溪"", ""initial_category"": ""牙"", ""voicing"": ""次清"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""庚"", ""rhyme_category"": ""梗"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
室,シツ,シツ|シチ,むろ,シツ,,きょうしつ,◆奥の部屋、堂(ドウ、南側の広間)の後ろ(北側、北側中央)の部屋、家人が日常起居(キキョ)する部屋◆部屋、房間(ボウカン)、屋子(オクシ)◆家、住居、またそこで生活を一(いつ)にする人◆妻(つま)、妻を娶(めと)る◆ものを納(おさ)めておく部屋、またそのような場所◆刀身を納める革袋、鞘(さや)、同「𩋡」◆二十八宿北方玄武ゲンブの一つ ,ウ宀一ム厶𠫔土至室,宀,至,3a,3,6,9,shi,shi4,sh,i4,4,none,1,-k,1,"[{""word"": ""教室"", ""kana"": ""きょうしつ""}]",書,齒,全清,眞,臻,,開,入,1,ツ,"[{""initial"": ""書"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""眞"", ""rhyme_category"": ""臻"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ツ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
家,カ,カ|ケ,いえ|うち|や,カ,いえ|うち|や,いえ|うち|かぐ|かぞく|かてい|さっか|やちん,◆屋根(「宀」)があり四周が戸や壁で遮(さえぎ)られている建物、豕(いのこ、ブタ)などの大切な家畜を飼(か)う建物◆同じ屋根の下で親子や一族が共に生活する、人が住む、またその建物◆一族が生活するところ、「国家(コッカ)」◆同じ屋根(同じ流派)の下で学問・技術・芸術などを共に学び究(きわ)める、またその人達,ウ宀一ノ３４彡く𧰨豕家,宀,豕,3a,3,7,10,jia,jia1,j,ia1,1,none,0,none,7,"[{""word"": ""家"", ""kana"": ""いえ""}, {""word"": ""家"", ""kana"": ""うち""}, {""word"": ""家具"", ""kana"": ""かぐ""}, {""word"": ""家族"", ""kana"": ""かぞく""}, {""word"": ""家庭"", ""kana"": ""かてい""}, {""word"": ""作家"", ""kana"": ""さっか""}, {""word"": ""家賃"", ""kana"": ""やちん""}]",見,牙,全清,麻,假,二,開,平,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
